"date","page","tag","title","url","content"
"2021年04月06日","15","体育","高空自行车","http://paper.people.com.cn/rmrb/html/2021-04/06/nw.D110000renmrb_20210406_4-15.htm","4月4日，在浙江省玉环市干江镇滨海旅游带，游客在体验高空自行车。近日，人们纷纷走出户外，亲近自然，感受运动乐趣。　　段俊利摄（影像中国）"
"2021年04月06日","15","体育","国际泳联取消多项赛事","http://paper.people.com.cn/rmrb/html/2021-04/06/nw.D110000renmrb_20210406_5-15.htm","本报北京4月5日电  （记者孙龙飞）受新冠肺炎疫情影响，国际泳联日前宣布取消原定4月18日至23日在日本东京举行的跳水世界杯暨奥运会资格赛，随后又取消了多项赛事，包括原定于5月在日本举行的花样游泳以及马拉松游泳的奥运会资格赛。　　在2019年韩国光州游泳世锦赛上，国际泳联所要分配的东京奥运会参赛资格大部分有了归属，部分剩余名额原定于在今年的奥运资格赛中产生。国际泳联表示，正在研究各个项目奥运参赛名额的分配方案，将于近期宣布结果。　　据了解，3项奥运资格赛取消对中国队的影响并不大。中国队已经在跳水和花样游泳两个项目中拿到了东京奥运会的满额参赛资格，辛鑫凭借夺得世锦赛公开水域女子10公里冠军锁定了女子马拉松游泳的东京奥运会参赛资格，只有男子马拉松游泳项目还在争取参赛资格。　　国际泳联取消的其他几项国际赛事包括：4月23日至25日在法国巴黎举行的花样游泳世界系列赛第四站、5月9日在塞舌尔维多利亚举行的马拉松游泳世界系列赛、5月24日至31日在美国印第安纳举行的男子和女子水球世界联赛洲际杯赛。"
"2021年04月06日","15","体育","“我们喜欢飞起来的感觉”","http://paper.people.com.cn/rmrb/html/2021-04/06/nw.D110000renmrb_20210406_6-15.htm","“选择滑雪，是因为我们喜欢飞起来的感觉。”甘肃省兰州市城关区清华小学的马梓哲有些腼腆，但一提起滑雪就有着说不完的话。　　3月29日，超级定点滑雪赛决赛在河北崇礼万龙滑雪场结束。比赛开始前，赛事组委会突然接到一个请求：帮助8个热爱滑雪的孩子寻找可以组队参赛的队友。这些孩子便是马梓哲和兰州清华小学滑雪队的7名队友。　　于是，在很多雪友的微信群、朋友圈，上演了一场“寻找队友”的活动，最终8个孩子顺利组队参赛，还捧回了亲子组季军奖杯。　　“参加超级定点赛，孩子们不光要会滑雪，还能锻炼团队协作能力、逻辑思维能力，这对他们的成长帮助特别大。”带队参赛的兰州清华小学校长张小瑞说。　　孩子们格外珍惜来之不易的参赛机会。为了准备得更充分，他们仔细研究了去年的比赛，做了很多功课。甘肃兰州与河北崇礼相距约1500公里，为了赶最早的航班，小队员们早上4点多就起床出发。　　“大家一路上都很兴奋，到了雪场后还迫不及待地要去‘刷刷雪道’。”张小瑞说。每次孩子们冲上雪道，张小瑞也会揪着心，“等他们全部安全回来了，心才能放下。”　　几年前，清华小学的校舍重建，体育课只能借助校外体育设施进行。一次偶然的机会，孩子们到滑雪机上体验滑雪，玩得非常开心。从那以后，张小瑞想尽办法为孩子们滑雪创造条件。去年11月，距离兰州较近的一家雪场开业，首日免费向小学生开放。清华小学组织学生集体前往，那也是孩子们第一次走上真正的雪场。不久后，学校成立了滑雪队，找雪场、安排训练成了让张小瑞操心的事。　　“去年冬天，我们在乌鞘岭滑雪场集训了一次。当时滑雪场最低温度达到了零下24摄氏度，特别冷，但孩子们没有一个叫苦的。”孩子们对滑雪的热情，让张小瑞很受触动。她表示，自己这几年的坚持有了意义，只要孩子们喜欢，她就会尽力支持。　　每次带队出门集训或参赛，张小瑞总是尽量节省经费。这次来到崇礼，她自费为小队员们添置了队服。“学校会努力帮助孩子们坚持梦想。”她说，来自社会的支持现在越来越多，各方将共同支撑起孩子们的小小心愿。“希望孩子们将滑雪变成一项运动爱好，长期受益。”"
"2021年04月08日","15","体育","绿电保运行 场馆添魅力（走向冬奥）","http://paper.people.com.cn/rmrb/html/2021-04/08/nw.D110000renmrb_20210408_1-15.htm","核心阅读　　“相约北京”冬季体育系列测试活动冰上项目测试正在北京进行，此次测试活动也将对绿电供应及保障环节进行检验。来自张北地区的风能、太阳能、生物质能等清洁能源产生的绿电在延庆汇聚并输入北京电网，为冬奥场馆的“绿色运行”提供保障。　　　　“冰丝带”流光溢彩、“冰立方”晶莹剔透。4月上旬，“相约北京”冬季体育系列测试活动冰上项目测试在北京赛区的5座场馆紧锣密鼓地进行。从制冰到照明，各个环节的运行须臾离不开电力。　　在北京延庆，张北可再生能源柔性直流电网示范工程（以下称“张北柔直工程”）北京换流站也在不间断工作。来自张北地区的风能、太阳能、生物质能等清洁能源产生的绿电在这里汇聚并输入北京电网，为冬奥场馆的“绿色运行”提供保障。　　“2022年北京冬奥会所有场馆将100%实现绿电供应，这在奥运史上尚属首次。”北京冬奥组委副秘书长、北京冬奥会电力工作协调小组组长徐志军说，此次冰上项目测试活动也将对绿电供应及保障环节进行测试与检验，为赛时绿电可靠运行提供参考。　　工程采用多项先进技术　　2020年6月29日，张北柔直工程正式投入使用，源自张家口的绿色电力开始源源不断地进入北京电网。冬奥场馆绿电运行迈出关键性一步。　　张北地区拥有丰富的可再生能源资源，风能和太阳能资源储量巨大，但此前由于电网结构薄弱，清洁能源利用率并不高。张北柔直工程的成功运行，将张家口地区上百家风电场、数千家光伏电站连成一个有机整体，并成功“上网”，实现了绿电的全部接入、消纳和输送。　　“这项工程采用了12项世界领先的技术，可以有效地平衡新能源间歇性、波动性对电网的冲击，把它们转化成生产生活可以利用的稳定能源。”徐志军表示，柔性直流输电相当于在电力系统中接入了一个可以控制的“泵”，来实现电力的平稳运行。　　什么是电网的“柔性”？以“靠天吃饭”的风电为例，风大时电力供应足，但需求端不见得能充分消化；风小时供应弱，但需求端也许正处在用电高峰期。供应与需求的匹配是个难题，“柔性”则意味着实现了可控可调节。　　张北建立了风光储输一体化装置，丰宁则建设了抽水蓄能电站，在整个电站中发挥着“蓄水池”的作用。当电力供应富裕充沛之时，用它们储能，当电力紧缺时，让它们及时补充电网。这些创新技术和设施确保了绿色电力的平稳、充足供应。　　打通电力生产交易各环节　　北京延庆官厅水库周边，风车林立。2007年建成的官厅风电场，实现了北京市风力发电零的突破。如今，以筹办冬奥会为契机，新能源大规模安全并网、输送及消纳逐步探索出新路径，成为北京冬奥会所有场馆实现绿电供应的底气所在。　　努力实现奥运场馆零碳运行，是坚持“绿色办奥”的重要举措之一。为此，北京冬奥会电力协调小组创新性地提出了“发电企业供应绿电、电力平台交易绿电、冬奥场馆全部使用绿电”的思路和方案，旨在打通电力生产、交易、使用各环节，形成长效机制。　　2018年8月，北京冬奥会电力协调小组提出了冬奥场馆绿电交易实施方案，倡导社会各界积极参与。同年11月，《京津冀绿色电力市场化交易规则（试行）》印发，将冬奥场馆纳入优先参与绿色电力市场化交易的电力用户。　　北京市和河北省分别出台了冬奥用户绿电交易规则，国家电网电力交易中心也建立了冬奥会场馆绿电交易组织流程。同时，以北京能源集团为代表的国内多家清洁能源发电企业主动提出为冬奥会提供绿电额度，并降低发电利润为冬奥会贡献资源。　　从发电、输电、用电到电力交易组织等各方面的创新求变、紧密配合，理顺了机制，奠定了北京冬奥会绿电供应的基石。　　“我们在清洁能源消纳与直供方面都进行了有益的尝试，不仅将实现从赛会筹办到赛会结束全周期的清洁能源供应，也将为更多领域的绿色高质量发展起到示范作用。”徐志军说。　　探索清洁能源开发新路径　　2019年1月30日，北京冬奥会场馆“绿电交易”正式启动。截至目前，冬奥场馆已累计达成总交易电量3.18亿千瓦时，减少标煤燃烧10万吨，减排二氧化碳25万吨。在实现绿色低碳、节能减排等方面成效显著。　　国际奥委会北京冬奥会协调委员会主席胡安·安·萨马兰奇对此高度评价：“场馆清洁能源的使用在以往的奥运会中有所体现，但北京冬奥会实现全部场馆由城市绿色电网全覆盖，这在奥运史上还属首次。”他表示，北京冬奥会将是第一个实现“全绿色”的奥运会，对举办地乃至更广范围内的绿色、可持续发展都具有标杆作用。　　冬奥场馆实现绿电供应，是我国兑现申办承诺的具体措施，也展示出我国履行低碳减排承诺、实现绿色发展的努力与成果。“这一举措探索出了一条可复制、可推广的绿色能源共享发展新路径，有着积极的引领和示范作用。”徐志军说。　　“用张北的风点亮北京的灯”，这句诗意表达在冬奥场馆中已成为现实。冬奥绿电不仅推动着我国清洁能源开发利用实现突破，也为改变能源消费结构、助力清洁能源产业高质量发展带来借鉴。　　据估算，张北柔直工程每年可向北京地区输送清洁电量约225亿千瓦时，大约相当于北京市年用电量的1/10，折合每年节约标煤780万吨、减排二氧化碳2040万吨。与此同时，张北新能源基地、丰宁储能电源与北京负荷中心实现了隔空“牵手”，推动多种形态能源的互补和灵活消纳。　　“以筹办北京冬奥会为契机，我国清洁能源的开发利用有了新的探索。北京冬奥组委将充分发挥冬奥会的示范效应，实现冬奥筹办与本地发展互促共赢。”徐志军说。"
"2021年04月08日","15","体育","绿电保运行 场馆添魅力（走向冬奥）","http://paper.people.com.cn/rmrb/html/2021-04/08/nw.D110000renmrb_20210408_1-15.htm","核心阅读　　“相约北京”冬季体育系列测试活动冰上项目测试正在北京进行，此次测试活动也将对绿电供应及保障环节进行检验。来自张北地区的风能、太阳能、生物质能等清洁能源产生的绿电在延庆汇聚并输入北京电网，为冬奥场馆的“绿色运行”提供保障。　　　　“冰丝带”流光溢彩、“冰立方”晶莹剔透。4月上旬，“相约北京”冬季体育系列测试活动冰上项目测试在北京赛区的5座场馆紧锣密鼓地进行。从制冰到照明，各个环节的运行须臾离不开电力。　　在北京延庆，张北可再生能源柔性直流电网示范工程（以下称“张北柔直工程”）北京换流站也在不间断工作。来自张北地区的风能、太阳能、生物质能等清洁能源产生的绿电在这里汇聚并输入北京电网，为冬奥场馆的“绿色运行”提供保障。　　“2022年北京冬奥会所有场馆将100%实现绿电供应，这在奥运史上尚属首次。”北京冬奥组委副秘书长、北京冬奥会电力工作协调小组组长徐志军说，此次冰上项目测试活动也将对绿电供应及保障环节进行测试与检验，为赛时绿电可靠运行提供参考。　　工程采用多项先进技术　　2020年6月29日，张北柔直工程正式投入使用，源自张家口的绿色电力开始源源不断地进入北京电网。冬奥场馆绿电运行迈出关键性一步。　　张北地区拥有丰富的可再生能源资源，风能和太阳能资源储量巨大，但此前由于电网结构薄弱，清洁能源利用率并不高。张北柔直工程的成功运行，将张家口地区上百家风电场、数千家光伏电站连成一个有机整体，并成功“上网”，实现了绿电的全部接入、消纳和输送。　　“这项工程采用了12项世界领先的技术，可以有效地平衡新能源间歇性、波动性对电网的冲击，把它们转化成生产生活可以利用的稳定能源。”徐志军表示，柔性直流输电相当于在电力系统中接入了一个可以控制的“泵”，来实现电力的平稳运行。　　什么是电网的“柔性”？以“靠天吃饭”的风电为例，风大时电力供应足，但需求端不见得能充分消化；风小时供应弱，但需求端也许正处在用电高峰期。供应与需求的匹配是个难题，“柔性”则意味着实现了可控可调节。　　张北建立了风光储输一体化装置，丰宁则建设了抽水蓄能电站，在整个电站中发挥着“蓄水池”的作用。当电力供应富裕充沛之时，用它们储能，当电力紧缺时，让它们及时补充电网。这些创新技术和设施确保了绿色电力的平稳、充足供应。　　打通电力生产交易各环节　　北京延庆官厅水库周边，风车林立。2007年建成的官厅风电场，实现了北京市风力发电零的突破。如今，以筹办冬奥会为契机，新能源大规模安全并网、输送及消纳逐步探索出新路径，成为北京冬奥会所有场馆实现绿电供应的底气所在。　　努力实现奥运场馆零碳运行，是坚持“绿色办奥”的重要举措之一。为此，北京冬奥会电力协调小组创新性地提出了“发电企业供应绿电、电力平台交易绿电、冬奥场馆全部使用绿电”的思路和方案，旨在打通电力生产、交易、使用各环节，形成长效机制。　　2018年8月，北京冬奥会电力协调小组提出了冬奥场馆绿电交易实施方案，倡导社会各界积极参与。同年11月，《京津冀绿色电力市场化交易规则（试行）》印发，将冬奥场馆纳入优先参与绿色电力市场化交易的电力用户。　　北京市和河北省分别出台了冬奥用户绿电交易规则，国家电网电力交易中心也建立了冬奥会场馆绿电交易组织流程。同时，以北京能源集团为代表的国内多家清洁能源发电企业主动提出为冬奥会提供绿电额度，并降低发电利润为冬奥会贡献资源。　　从发电、输电、用电到电力交易组织等各方面的创新求变、紧密配合，理顺了机制，奠定了北京冬奥会绿电供应的基石。　　“我们在清洁能源消纳与直供方面都进行了有益的尝试，不仅将实现从赛会筹办到赛会结束全周期的清洁能源供应，也将为更多领域的绿色高质量发展起到示范作用。”徐志军说。　　探索清洁能源开发新路径　　2019年1月30日，北京冬奥会场馆“绿电交易”正式启动。截至目前，冬奥场馆已累计达成总交易电量3.18亿千瓦时，减少标煤燃烧10万吨，减排二氧化碳25万吨。在实现绿色低碳、节能减排等方面成效显著。　　国际奥委会北京冬奥会协调委员会主席胡安·安·萨马兰奇对此高度评价：“场馆清洁能源的使用在以往的奥运会中有所体现，但北京冬奥会实现全部场馆由城市绿色电网全覆盖，这在奥运史上还属首次。”他表示，北京冬奥会将是第一个实现“全绿色”的奥运会，对举办地乃至更广范围内的绿色、可持续发展都具有标杆作用。　　冬奥场馆实现绿电供应，是我国兑现申办承诺的具体措施，也展示出我国履行低碳减排承诺、实现绿色发展的努力与成果。“这一举措探索出了一条可复制、可推广的绿色能源共享发展新路径，有着积极的引领和示范作用。”徐志军说。　　“用张北的风点亮北京的灯”，这句诗意表达在冬奥场馆中已成为现实。冬奥绿电不仅推动着我国清洁能源开发利用实现突破，也为改变能源消费结构、助力清洁能源产业高质量发展带来借鉴。　　据估算，张北柔直工程每年可向北京地区输送清洁电量约225亿千瓦时，大约相当于北京市年用电量的1/10，折合每年节约标煤780万吨、减排二氧化碳2040万吨。与此同时，张北新能源基地、丰宁储能电源与北京负荷中心实现了隔空“牵手”，推动多种形态能源的互补和灵活消纳。　　“以筹办北京冬奥会为契机，我国清洁能源的开发利用有了新的探索。北京冬奥组委将充分发挥冬奥会的示范效应，实现冬奥筹办与本地发展互促共赢。”徐志军说。"
"2021年04月08日","15","体育","办好乡村赛事 激发体育活力（体坛观澜）","http://paper.people.com.cn/rmrb/html/2021-04/08/nw.D110000renmrb_20210408_2-15.htm","办好基层体育赛事不仅能提高乡村体育场地设施的利用率，还能引领更多人养成体育锻炼的习惯　　　　在两名球员的包夹下左突右奔，随后上篮得分！篮球赛结束前最后几秒，一名球员在队友的帮助下，为球队锁定胜利。刹那间，场边的观众，刚才或蹲着或坐着或站着的，都跳了起来，为精彩的比赛喝彩。　　7天53场比赛，有专业裁判执裁，有球员从外地赶回来……俨然专业赛事的架势，但比赛举办地就在农村集市的小广场上。日前，宁夏吴忠市红寺堡区的一场乡村篮球赛，有来自附近5个县区的21支球队参赛，现场热闹非凡。　　这些年，随着农村体育设施的完善、农民生活水平的提高，村民参加体育锻炼的热情高涨，乡村的体育赛事也逐渐多了起来。前不久，甘肃临夏首届农民篮球赛刚落幕，南龙镇四家咀村队欣喜地接过冠军奖牌；在海南三亚村级排球赛上，下班收工的村民叫上放假的儿子，父子组团上阵。体育为乡村美好生活增色，家门口办赛，村民就近参赛，大伙儿不仅锻炼了身体，还增进了情感。　　赛场上一个个精彩画面，赛场下一串串漂亮的数据，让人不禁感叹乡村体育赛事的魅力。对推进乡村体育发展来说，在农村体育设施逐渐完善后，接续举办好基层体育赛事非常重要。办好赛事不仅能提高体育场地设施的利用率，还能引领更多人养成体育锻炼的习惯。如何把乡村体育赛事办好？红寺堡区乡村篮球赛的经验值得借鉴：从群众喜爱的运动项目出发，在当地政府和体育部门指导下，鼓励周边地区参与进来。　　激发乡村体育活力，办好基层体育赛事，不仅能让乡亲们感受体育运动的乐趣，增强身体素质，还能让乡亲们提升获得感和幸福感。"
"2021年04月08日","15","体育","中国女足公布奥运预选赛对阵韩国女足20人大名单","http://paper.people.com.cn/rmrb/html/2021-04/08/nw.D110000renmrb_20210408_3-15.htm","本报北京4月7日电  （记者陈晨曦）7日，中国女足公布了东京奥运会预选赛中国女足和韩国女足附加赛的20人大名单。在新闻发布会上，中国女足主教练贾秀全表示，希望通过出色发挥拿到奥运会参赛资格。　　中国女足和韩国女足的首回合较量将于8日下午在韩国高阳体育场进行。13日，两队将在中国苏州进行第二回合的较量。两回合比赛的胜者将获得东京奥运会参赛资格。　　中国队女足名单如下，门将：朱钰、彭诗梦、丁旋；后卫：李梦雯、林宇萍、娄佳慧、吴海燕、王晓雪、罗桂平；中场：张馨、马君、姚伟、姚凌薇、李晴潼、沈梦雨；前锋：王霜、肖裕仪、王珊珊、杨曼、唐佳丽。　　贾秀全认为，从近10年中国女足和韩国女足在亚足联的排名来看，两队实力在伯仲之间，各有各的特点。“在我担任主教练后，中国女足与韩国女足有两次交手的机会，虽然在2019年梅州四国赛上我们以1∶0小胜，但是当时韩国女足给我以很深的印象，韩国女足在亚洲是一支强队。”　　双方的首回合比赛将允许球迷入场。贾秀全认为，有球迷到球场对球员来说是一种鞭策，相信球迷的出现会让女足姑娘们发挥得更好。　　在此前举行的韩国队新闻发布会上，韩国女足主帅科林·贝尔表示：“在这样高强度的比赛中，我们的重点是稳固防守。我们有3名球员在英超踢球，虽然一年没见到她们，但她们融入得很好，我们会利用她们的经验。”"
"2021年04月08日","15","体育","首都体育馆焕发新活力","http://paper.people.com.cn/rmrb/html/2021-04/08/nw.D110000renmrb_20210408_4-15.htm","四方的角，灰黄的墙，矗立在北京三环内的首都体育馆，还保留着上世纪60年代的建筑风貌。为服务2022年北京冬奥会，首都体育馆进行了全面升级改造并于近日举行的“相约北京”冬季体育系列测试活动中亮相。　　1968年落成的首都体育馆，是新中国成立后建设的第一座现代化体育场馆。从第一届乒乓球亚锦赛到北京奥运会排球比赛，这座体育馆承载了新中国体育史上的许多闪光时刻，不少体育迷对在这里看过的比赛记忆犹新。　　此番场馆改造秉持“修旧如旧”原则，外观上延续经典，内部焕然一新。首都体育馆场馆（群）运行团队主任丁东总结了改造特点：“老场馆，新变化，高科技。”　　北京2022年冬奥会花样滑冰和短道速滑这两项备受瞩目的比赛将在首都体育馆举行。为了呈现完美的比赛效果，馆内配备了一流的灯光照明、音响和综合视频显示系统，以满足现场观赛和高清转播需求。　　将视线从冰面转移至场馆顶棚，会发现一块1360平方米的“天幕”，这是首都体育馆改造中的亮点之一。在花样滑冰比赛后进行的表演滑上，它将给观众带来惊喜。　　“想象一下，当场上的照明灯光全部熄灭，场地四角的激光投影仪将画面投射到顶部的‘天幕’上，配合东、西两个端屏和四周环屏，与舞台中央的表演形成360度联动展示。”国家体育总局冬季运动管理中心基建办副主任王叶说。　　得益于空调、通风、除湿和暖气4个系统的协调运行，场馆内温度控制在16摄氏度左右，相对湿度约为35%，风速小于0.2米/秒，保持恒温恒湿。首都体育馆志愿者、北京建筑大学教师王文欣每天在馆内工作，穿着单衣也不觉得冷。“相信温暖的首体会给观众带来舒适的体验。”他感慨道。　　据了解，本次改造中，首都体育馆还将座席数量由原来的1.8万座减少至1.5万座，但增加了观众座椅的宽度，提高了舒适性。值得一提的是，普通观众席间新增了80个无障碍观众座席，一张门票可供残疾人和陪同人员两人使用。　　“虽说首体是一个老馆，但与现代化的新场馆相比，在一些方面还有着自己独特的魅力。我们将努力让首体焕发新活力，给体育迷带来更多精彩。”王叶说。"
"2021年04月08日","15","体育","首都体育馆焕发新活力","http://paper.people.com.cn/rmrb/html/2021-04/08/nw.D110000renmrb_20210408_4-15.htm","四方的角，灰黄的墙，矗立在北京三环内的首都体育馆，还保留着上世纪60年代的建筑风貌。为服务2022年北京冬奥会，首都体育馆进行了全面升级改造并于近日举行的“相约北京”冬季体育系列测试活动中亮相。　　1968年落成的首都体育馆，是新中国成立后建设的第一座现代化体育场馆。从第一届乒乓球亚锦赛到北京奥运会排球比赛，这座体育馆承载了新中国体育史上的许多闪光时刻，不少体育迷对在这里看过的比赛记忆犹新。　　此番场馆改造秉持“修旧如旧”原则，外观上延续经典，内部焕然一新。首都体育馆场馆（群）运行团队主任丁东总结了改造特点：“老场馆，新变化，高科技。”　　北京2022年冬奥会花样滑冰和短道速滑这两项备受瞩目的比赛将在首都体育馆举行。为了呈现完美的比赛效果，馆内配备了一流的灯光照明、音响和综合视频显示系统，以满足现场观赛和高清转播需求。　　将视线从冰面转移至场馆顶棚，会发现一块1360平方米的“天幕”，这是首都体育馆改造中的亮点之一。在花样滑冰比赛后进行的表演滑上，它将给观众带来惊喜。　　“想象一下，当场上的照明灯光全部熄灭，场地四角的激光投影仪将画面投射到顶部的‘天幕’上，配合东、西两个端屏和四周环屏，与舞台中央的表演形成360度联动展示。”国家体育总局冬季运动管理中心基建办副主任王叶说。　　得益于空调、通风、除湿和暖气4个系统的协调运行，场馆内温度控制在16摄氏度左右，相对湿度约为35%，风速小于0.2米/秒，保持恒温恒湿。首都体育馆志愿者、北京建筑大学教师王文欣每天在馆内工作，穿着单衣也不觉得冷。“相信温暖的首体会给观众带来舒适的体验。”他感慨道。　　据了解，本次改造中，首都体育馆还将座席数量由原来的1.8万座减少至1.5万座，但增加了观众座椅的宽度，提高了舒适性。值得一提的是，普通观众席间新增了80个无障碍观众座席，一张门票可供残疾人和陪同人员两人使用。　　“虽说首体是一个老馆，但与现代化的新场馆相比，在一些方面还有着自己独特的魅力。我们将努力让首体焕发新活力，给体育迷带来更多精彩。”王叶说。"
"2021年04月08日","15","体育","亚运自行车场馆施工忙","http://paper.people.com.cn/rmrb/html/2021-04/08/nw.D110000renmrb_20210408_5-15.htm","4月5日，在位于浙江省杭州市淳安县的2022年杭州亚运会场地自行车馆工地，工人正在紧张施工，确保场馆建设按期完成。　　王建才摄（影像中国）"
"2021年04月08日","15","体育","杭州亚运会亚残运会重要标志组合使用及拓展设计发布","http://paper.people.com.cn/rmrb/html/2021-04/08/nw.D110000renmrb_20210408_6-15.htm","本报杭州4月7日电  （记者李中文、窦瀚洋）杭州2022年亚运会、亚残运会重要标志组合使用及拓展设计6日通过线上发布。　　据悉，重要标志组合使用及拓展设计是亚运会、亚残运会视觉形象体系建设的关键环节。重要标志组合使用项目侧重于从整体上对会徽、主题口号、吉祥物、体育图标等重要视觉元素规范中存在缺漏项及不适用的情形进行优化升级，拓展设计项目侧重于从产品端实际需求出发，对会徽、主题口号、吉祥物、体育图标、场馆图形、文化遗产、数字媒体等重要视觉元素进行造型、颜色、设计语言等多方面的多元化艺术再创作与衍生。　　该重要标志组合使用及拓展设计秉持“中国特色、浙江风采、杭州韵味、精彩纷呈”目标，以灵动新锐的设计理念，紧扣当今设计流行趋势，进一步展示了杭州亚运会、亚残运会重要视觉标志所蕴含的城市特色、亚运风采。　　拓展设计部分还融合了中国文化、杭州城市、竞技体育等元素，从本土化、江南韵等多角度来探索多领域、多风格的时尚设计，以呈现更为国际化、艺术化的效果。　　杭州亚运会、亚残运会重要标志组合使用及拓展设计项目由中国美术学院设计艺术学院视觉传达设计系副教授郑朝领衔完成。郑朝介绍，该设计方案可广泛应用于特许商品、衍生产品、宣传品印制等，为大众提供更多元、更具趣味性和交互性的产品，向世界展示富有魅力的杭州亚运特色。"
"2021年04月09日","15","体育","不畏强手 稳字当头（体坛新秀在成长）","http://paper.people.com.cn/rmrb/html/2021-04/09/nw.D110000renmrb_20210409_1-15.htm","核心阅读　　射击小将盛李豪今年只有16岁，就拿到了东京奥运会两个项目的参赛资格。他13岁才接触射击项目，但凭借刻苦的训练、超越年龄的专注和稳定的心态，一步一个脚印地向梦想靠近。他即将踏上奥运征程，期待盛李豪发挥出最好的水平。　　　　3月23日，在广东省广州市进行的国家射击队步手枪项目男子10米气步枪最后一场选拔赛中，16岁的盛李豪获得个人第五名，最终以总积分第二名的成绩获得东京奥运会的参赛资格。3月24日，他又在10米气步枪混合团体比赛中拿到该项目的东京奥运会参赛资格。　　“能够拿到参赛资格非常高兴，我会在东京奥运会上全力以赴。”盛李豪说。从13岁第一次接触射击，到进入国家队，再到即将踏上奥运征程，不善言辞的盛李豪，用专注的训练描绘着梦想。　　“我就是喜欢射击运动”　　2004年12月，盛李豪出生在江苏省张家港市。13岁时，父亲带他到射击俱乐部玩耍。第一次接触射击，他就打得有模有样，兴趣被点燃了，盛李豪从此便与射击结缘。　　俱乐部老板曾经是苏州射击队队员，看到盛李豪的快速进步，便把他推荐到苏州市业余体校射击队。经过半年训练，盛李豪的水平就已达到成人比赛全国前15名，江苏省射击队步枪教练姚烨于是挑中了他。　　离开父母，独自前往南京训练和生活，盛李豪并没有犹豫。在射击场上，他感受到了快乐，“我就是喜欢射击运动！”姚烨认为，盛李豪不仅在射击专项上突出，更难得的是具备超越年龄的专注力和解决问题的能力。在一次队内考核总结会上，姚烨提出了一个问题：“在气步枪项目上打到十环最基本的要素是什么？”当时只有14岁的盛李豪简洁地回答：“一个字‘稳’。要做到稳心、稳身、稳枪！”　　在训练场上和比赛中，盛李豪稳字当头，一步一个脚印提升自己。2018年，他在全国青少年锦标赛获得气步枪个人、团体和混团冠军；2019年年底，盛李豪第一次代表国家参加亚洲锦标赛，获得青年组团体冠军和个人第三名的好成绩。一次次出色的成绩，见证着盛李豪的成长，也让他增添了信心。　　“进入国家队，我准备好了”　　2017年刚进入省队时，盛李豪身高还不到1米5，如今他已经长到了1米77。无论在训练中还是生活上，姚烨细心呵护着盛李豪的成长。　　2020年，国家射击队扩大了选材范围，在2020年9月和11月举行的全国冠军赛和全国锦标赛中，盛李豪脱颖而出；在同年11月中旬举行的3场东京奥运会初步队伍选拔赛中，他以零积分起步，面对多名已经拥有几十个积分的国家队选手，盛李豪敢打敢拼，最终获得第六名。“进入国家队，我准备好了。”盛李豪说。　　“进入国家队后，更先进的训练手段让我的技术能力和水平都有了提高。”盛李豪表示，在国家队不断与高手过招，让自己增添了信心，“我目前在技术能力和稳定性上与他们不相上下，差距主要在大赛经验上。”盛李豪说。时刻保持清醒，及时总结经验，这是他不断进步的“秘诀”。　　“每场比赛都要拼尽全力”　　今年年初，国家射击队步手枪项目东京奥运会最终队伍选拔赛开启。国家队选手通过4站总积分排名，产生了各项目参加东京奥运会的名单。当时，在男子10米气步枪项目上，盛李豪距第二名有59分的差距，混合团体项目积分的差距更是接近100分。“感觉拿到参赛资格只有理论上的可能。”姚烨说。　　“我想参加奥运会，我不怕从零开始。”盛李豪带着拼尽全力的念头开始了追逐。每一场比赛前，姚烨都会把他与对手的分差告知盛李豪。　　在前两场的选拔赛中，盛李豪获得了不错的成绩，与其他选手的积分差距一步步缩小，盛李豪对接下来的比赛充满信心。每场比赛前，盛李豪都会对比赛中可能出现的问题拟出应对方案。“只有做足预案，才能心里有底。”　　第三站选拔赛，盛李豪在男子10米气步枪项目获得个人第二名，总积分攀升到第二位。在混合团体项目中获得冠军，与第二名的分差只有11分。　　奥运会参赛资格就在眼前，盛李豪在最后一场选拔赛中压力倍增，个人成绩仅排在第五。虽然情绪起伏影响了状态，但凭借总积分榜第二的成绩，盛李豪最终获得了东京奥运会男子10米气步枪的参赛资格。在次日的混合团体比赛中，盛李豪最后两枪打出10.7环和10.8环的好成绩，将混合团体项目的奥运参赛资格也收入囊中。　　盛李豪说：“每场比赛都要拼尽全力。”面对即将到来的东京奥运会，盛李豪表示：“希望能发挥出水平，做最好的自己。”语气依旧平静，但他眼中闪烁着光芒。"
